ID_ATIV_ECON_ESTABELECIMENTO;LATITUDE;LONGITUDE
37880;-200.007.799;-440.267.207
37565;-198.997.003;-439.252.531
37903;-198.681.323;-439.834.976
37237;-198.700.667;-439.934.981
37916;-19.802.365;-439.850.728
37933;-199.825.345;-440.313.563
37988;-198.290.936;-43.974.145
37316;-199.255.872;-439.106.579
37663;-199.377.239;-439.352.272
37667;-199.110.463;-439.506.932
37684;-198.281.137;-439.866.742
37063;-198.386.467;-438.654.379
38073;-198.035.948;-439.373.064
38083;-198.546.105;-439.688.117
37422;-199.354.463;-439.772.205
37774;-199.213.665;-43.937.866
37778;-199.192.033;-440.114.083
37443;-199.078.435;-439.584.295
41297;-199.146.878;-438.954.946
41610;-199.313.989;-439.615.888
41944;-199.388.489;-439.752.421
40997;-199.007.482;-439.017.571
41629;-199.094.414;-439.590.976
42023;-198.743.441;-439.261.621
42024;-198.743.441;-439.261.621
42025;-198.209.408;-439.473.867
42026;-198.209.408;-439.473.867
42027;-198.209.408;-439.473.867
42028;-199.349.787;-439.485.382
42029;-199.233.531;-43.939.773
41352;-19.905.576;-438.885.305
41664;-199.059.681;-440.080.754
42042;-199.167.084;-439.734.296
42051;-198.336.693;-439.908.946
42055;-19.915.841;-439.275.689
41681;-198.756.207;-439.944.784
41051;-198.156.566;-440.020.617
41060;-199.384.292;-439.108.525
41696;-199.202.497;-439.210.977
41415;-199.123.577;-438.975.507
42073;-198.501.069;-438.970.508
41105;-199.330.028;-439.986.452
41435;-198.913.875;-439.571.467
41741;-198.410.577;-439.511.908
41134;-198.383.698;-439.811.774
41151;-198.274.831;-439.722.178
42091;-199.494.233;-439.634.066
41805;-199.202.497;-439.210.977
41181;-198.998.923;-438.906.479
41835;-198.709.219;-440.145.578
41844;-198.732.584;-439.873.422
41992;-198.230.249;-439.516.502
41235;-198.922.904;-439.466.074
41252;-199.213.762;-440.059.765
41581;-198.457.159;-439.357.882
41879;-199.043.743;-439.133.159
41892;-199.277.932;-439.649.427
41902;-199.471.801;-439.594.309
40952;-199.014.234;-439.250.057
40099;-199.186.355;-439.405.757
40445;-197.937.604;-439.854.096
40136;-19.855.978;-438.997.351
40793;-199.177.559;-4.391.091
39788;-199.019.679;-439.759.332
39803;-199.878.666;-440.179.321
40822;-198.397.421;-439.121.549
39811;-198.710.626;-44.016.332
40830;-199.826.711;-440.251.931
39831;-199.281.198;-439.473.471
40186;-197.991.393;-439.360.385
40518;-198.288.678;-439.253.776
40873;-198.938.411;-439.020.736
40879;-200.048.961;-440.335.203
40883;-198.517.855;-438.879.409
40212;-199.267.616;-439.618.748
40213;-19.921.095;-439.869.816
40856;-199.202.497;-439.210.977
40863;-198.336.693;-439.908.946
40579;-19.813.514;-440.023.229
39918;-199.340.983;-439.441.535
39952;-199.202.497;-439.210.977
39645;-199.277.932;-439.649.427
39651;-198.003.064;-439.709.581
40343;-198.962.354;-439.904.687
39679;-198.293.904;-439.626.697
39997;-199.917.064;-440.553.277
40386;-198.373.712;-439.480.678
40717;-198.633.865;-439.501.186
40722;-198.438.852;-439.179.672
40041;-198.561.562;-439.291.126
40391;-199.202.497;-439.210.977
39731;-199.941.901;-440.318.144
39732;-198.977.125;-439.700.644
39735;-199.114.108;-438.884.683
40755;-199.202.497;-439.210.977
39757;-19.900.089;-439.681.819
44512;-198.368.144;-439.874.318
44200;-198.209.408;-439.473.867
44201;-199.137.888;-43.939.243
43607;-19.909.881;-439.752.924
43610;-199.786.436;-440.485.452
43946;-198.945.854;-439.259.692
43638;-199.993.087;-439.732.884
43954;-198.447.442;-439.296.004
43965;-19.915.841;-439.275.689
43969;-199.052.223;-439.368.791
44702;-198.240.284;-439.907.281
43650;-199.094.205;-439.158.068
44005;-198.151.636;-439.561.285
44331;-198.889.936;-438.965.129
44679;-198.677.692;-438.988.818
44089;-198.928.919;-439.690.395
44398;-199.370.826;-439.189.729
44731;-198.985.471;-439.489.389
44401;-198.892.477;-439.227.546
44556;-199.476.704;-43.990.742
44124;-199.185.571;-439.378.025
44560;-198.895.928;-439.485.873
43824;-198.457.211;-439.411.684
43859;-19.900.494;-439.253.917
44176;-199.260.191;-439.371.484
44499;-198.589.858;-438.927.775
43026;-198.733.978;-440.101.063
43037;-199.052.175;-439.720.299
43042;-199.215.955;-439.503.073
43054;-198.860.028;-439.420.023
43056;-199.425.728;-439.926.927
43064;-199.425.728;-439.926.927
43387;-199.677.269;-439.786.889
42390;-198.484.659;-438.976.707
42753;-199.382.192;-440.210.874
43070;-199.394.583;-440.180.987
42413;-198.561.351;-439.335.326
42421;-199.366.089;-439.738.925
43092;-199.202.497;-439.210.977
43436;-199.575.372;-440.114.515
43107;-19.922.741;-439.078.282
43115;-198.991.391;-439.212.264
42477;-198.842.816;-439.967.121
42481;-198.407.626;-439.617.744
42835;-199.090.752;-439.968.784
43452;-19.915.841;-439.275.689
42848;-19.927.099;-440.015.745
43184;-199.481.394;-439.422.681
43491;-199.009.226;-440.163.865
42857;-199.473.302;-439.544.083
42256;-198.754.657;-439.562.722
43260;-199.142.953;-439.886.957
43270;-1.985.422;-439.505.033
42588;-19.955.168;-439.411.329
42600;-199.053.337;-439.618.439
42973;-199.585.489;-440.036.412
42317;-199.025.587;-439.716.773
42657;-198.016.283;-439.383.837
42667;-199.254.503;-439.195.955
43337;-199.687.109;-439.810.183
43344;-199.126.344;-440.025.727
42347;-199.755.422;-440.189.986
42360;-19.855.913;-439.185.804
47096;-19.915.841;-439.275.689
46777;-19.877.321;-439.919.538
47212;-198.218.044;-43.975.169
47217;-198.219.228;-440.002.192
46209;-198.785.258;-43.927.568
47278;-198.018.874;-439.433.182
47279;-200.114.488;-44.038.805
46563;-197.862.958;-439.788.048
47338;-198.431.757;-43.928.453
46572;-199.132.278;-439.409.232
46586;-198.898.514;-439.098.263
47237;-198.887.251;-439.211.293
46594;-199.385.244;-439.363.848
46916;-198.948.487;-43.898.423
47302;-198.619.553;-438.880.619
46283;-199.354.463;-439.772.205
46285;-199.542.777;-439.501.682
46621;-198.074.252;-439.623.132
46931;-198.669.763;-439.141.381
47254;-200.161.031;-440.287.282
46341;-198.211.057;-440.051.542
46653;-200.204.535;-44.033.234
46963;-198.966.333;-440.102.253
47311;-198.667.854;-43.984.353
47312;-19.943.448;-439.409.148
46360;-199.176.094;-439.024.335
47127;-199.435.392;-439.496.401
46366;-199.525.796;-439.453.908
46703;-19.900.535;-439.885.135
46705;-199.841.166;-440.275.629
47009;-19.971.307;-440.177.537
47159;-199.280.206;-439.236.003
47032;-198.667.854;-43.984.353
47041;-19.915.841;-439.275.689
47050;-198.547.906;-439.547.524
47053;-198.317.872;-439.672.948
46127;-199.512.067;-439.875.067
46129;-198.998.528;-44.009.712
45289;-198.931.127;-44.011.356
45292;-199.873.412;-439.954.682
45293;-198.951.401;-439.880.133
45619;-199.903.105;-440.438.078
44954;-199.090.752;-439.968.784
45327;-199.964.115;-4.399.384
45668;-198.873.629;-43.948.076
45005;-199.549.908;-439.784.052
45352;-199.045.284;-440.125.371
46002;-1.984.864;-439.432.419
46003;-199.616.963;-439.888.286
46011;-199.573.782;-439.890.422
45024;-199.570.077;-439.797.028
45703;-198.350.465;-439.955.901
45051;-197.950.663;-439.666.994
45385;-199.818.097;-440.248.448
45399;-19.950.902;-439.437.109
45713;-199.382.192;-440.210.874
45727;-198.582.258;-439.339.927
45728;-198.926.963;-438.984.015
46083;-199.464.878;-439.995.824
45739;-199.906.391;-440.002.149
46020;-199.386.192;-439.336.176
46028;-198.609.835;-439.652.957
45762;-199.406.432;-440.164.493
45449;-1.984.864;-439.432.419
45472;-19.939.793;-439.390.382
45139;-199.431.091;-439.936.376
45824;-198.997.037;-439.340.004
44834;-199.755.032;-440.132.999
44862;-199.119.722;-440.063.635
45176;-199.510.527;-439.349.668
45526;-199.442.992;-43.985.514
44879;-199.070.915;-440.010.995
44884;-19.821.705;-439.909.804
45206;-198.088.623;-439.977.546
45556;-199.347.241;-439.238.122
45576;-198.605.868;-438.977.191
45903;-199.853.046;-440.385.916
44915;-199.953.939;-440.011.457
44926;-199.274.423;-439.312.452
45241;-199.427.393;-439.240.088
45250;-199.048.755;-438.906.112
45253;-199.590.946;-439.818.958
45920;-198.601.641;-439.399.324
45922;-199.283.991;-439.735.194
45923;-198.288.016;-439.322.124
45927;-199.152.382;-439.347.817
49005;-199.233.531;-43.939.773
47533;-199.525.796;-439.453.908
47540;-199.842.506;-440.336.525
47543;-199.534.413;-439.945.106
47585;-199.290.191;-439.234.383
47933;-199.048.825;-440.181.716
47603;-199.301.761;-439.444.828
47617;-198.426.112;-439.112.071
47971;-198.006.268;-439.738.634
48296;-199.022.128;-438.892.448
47684;-198.759.598;-439.382.873
47688;-198.381.669;-439.852.089
48028;-198.972.063;-440.158.679
48036;-198.135.817;-439.595.068
47711;-199.186.027;-439.453.931
47389;-198.981.803;-439.313.806
47716;-199.740.672;-440.212.982
48094;-199.116.622;-439.597.897
48153;-199.149.292;-438.999.798
47496;-199.512.067;-439.875.067
48184;-198.162.939;-439.761.626
47513;-198.958.631;-439.345.554
52567;-199.328.638;-439.465.832
51885;-198.863.793;-439.098.575
52213;-199.449.076;-439.782.178
52578;-198.238.978;-439.965.192
51565;-198.600.719;-439.620.455
51572;-199.214.244;-439.398.755
51575;-199.231.425;-439.577.476
52244;-19.913.583;-439.684.082
52688;-199.284.592;-439.808.395
51652;-199.393.585;-439.304.135
51658;-198.939.803;-439.646.119
52015;-199.247.161;-439.375.956
51691;-199.064.654;-439.177.325
51692;-199.234.673;-439.155.465
52028;-199.390.317;-439.427.496
52859;-199.160.378;-43.908.925
51715;-19.835.132;-439.757.841
52052;-198.268.831;-439.645.853
51722;-199.313.643;-439.365.479
52070;-199.184.402;-439.412.152
52078;-199.214.244;-439.398.755
52114;-199.486.302;-439.343.301
52617;-199.111.217;-439.295.317
51791;-199.236.613;-439.122.596
51812;-199.218.418;-439.462.421
51813;-199.008.648;-439.673.292
51817;-198.601.798;-439.502.443
52151;-199.199.233;-439.557.844
52513;-199.219.214;-439.228.978
52515;-199.418.371;-439.759.083
51835;-199.233.531;-43.939.773
51849;-199.427.393;-439.240.088
50975;-199.152.382;-439.347.817
51001;-199.167.084;-439.734.296
51355;-198.745.854;-439.564.595
51022;-199.346.515;-439.332.846
51370;-198.790.471;-439.226.933
51377;-198.988.167;-439.231.518
51406;-19.854.589;-440.040.585
51074;-199.426.434;-439.299.187
51108;-19.845.876;-439.298.022
51131;-198.931.127;-44.011.356
51225;-198.948.487;-43.898.423
51271;-198.777.482;-439.292.979
54955;-19.921.095;-439.869.816
54958;-199.428.812;-439.138.144
55310;-199.225.815;-439.430.243
54660;-198.982.861;-440.135.905
54676;-198.570.913;-439.597.711
54692;-199.261.286;-439.495.025
55407;-199.233.531;-43.939.773
54357;-199.009.859;-439.156.899
54370;-198.902.883;-439.678.891
54705;-199.336.729;-439.538.748
54371;-199.740.672;-440.212.982
54372;-198.209.408;-439.473.867
54373;-199.202.497;-439.210.977
54375;-199.402.684;-439.359.648
54377;-198.688.255;-439.857.917
54379;-199.756.214;-439.751.097
54721;-199.346.515;-439.332.846
55057;-198.963.515;-439.708.878
54403;-198.435.669;-439.734.111
55078;-199.197.881;-439.624.252
55426;-199.295.217;-439.659.775
55433;-199.261.698;-439.204.711
54416;-199.245.954;-439.486.057
54424;-198.770.707;-43.935.159
55092;-19.819.629;-439.869.737
54439;-199.514.617;-43.930.134
54450;-199.398.984;-439.318.961
54801;-199.399.156;-439.587.741
55119;-199.465.584;-439.832.217
55123;-198.383.466;-439.301.703
55556;-199.247.161;-439.375.956
55557;-198.798.637;-439.120.113
54459;-1.991.448;-439.257.953
55130;-198.822.553;-439.557.834
55152;-199.138.384;-439.662.305
55518;-199.092.202;-439.339.006
55172;-198.003.815;-4.396.734
55180;-198.700.667;-439.934.981
54536;-199.356.453;-439.284.123
54875;-198.598.884;-439.211.202
54559;-199.259.555;-439.957.274
54892;-198.452.925;-439.805.798
54897;-199.125.607;-439.177.517
54567;-19.930.083;-439.570.285
54622;-199.580.285;-440.089.687
53416;-198.782.434;-439.485.154
53445;-199.551.367;-439.310.107
54130;-198.262.397;-439.487.428
53485;-198.361.942;-43.937.082
54155;-198.441.193;-439.242.894
53179;-199.740.059;-440.152.495
53180;-19.975.724;-440.205.847
53877;-199.284.415;-439.817.645
54205;-199.301.761;-439.444.828
53194;-199.081.912;-439.027.766
52880;-198.347.143;-43.920.003
53589;-19.943.448;-439.409.148
52906;-199.295.965;-43.966.672
53630;-199.269.041;-439.441.677
53966;-198.857.664;-439.210.642
54026;-19.886.146;-439.358.775
53005;-198.988.684;-439.191.739
53010;-199.152.906;-439.361.915
53375;-198.530.152;-439.121.381
57645;-199.750.887;-440.141.023
57663;-199.182.726;-439.340.936
57037;-199.450.728;-439.402.223
57693;-19.921.095;-439.869.816
57043;-199.314.204;-439.440.163
57376;-199.542.777;-439.501.682
57377;-199.259.348;-439.246.379
58214;-199.152.382;-439.347.817
58103;-199.420.373;-43.945.942
57449;-199.204.793;-439.600.771
57770;-198.777.482;-439.292.979
57776;-199.361.088;-439.533.128
58174;-198.218.257;-43.952.599
58183;-199.307.912;-439.314.634
57799;-199.011.414;-439.130.703
58234;-199.225.815;-439.430.243
57504;-19.925.667;-439.492.259
58187;-199.295.468;-439.334.464
57865;-199.181.014;-439.383.398
57558;-19.943.448;-439.409.148
57882;-199.160.789;-43.927.281
58022;-198.770.707;-43.935.159
57582;-199.210.366;-4.395.433
57583;-199.374.604;-439.435.289
57593;-198.334.652;-439.578.483
57295;-199.743.274;-440.585.528
56433;-199.507.529;-439.362.411
56439;-198.709.374;-43.954.146
56443;-199.162.156;-439.807.243
56444;-199.298.365;-43.944.978
56765;-199.233.531;-43.939.773
56774;-19.908.643;-439.582.926
55758;-199.284.592;-439.808.395
56453;-199.162.218;-439.142.033
56795;-199.463.626;-439.416.287
56130;-198.978.001;-43.897.992
56816;-19.942.474;-439.491.118
56829;-199.393.199;-439.308.956
56847;-199.190.366;-439.745.491
56173;-199.428.812;-439.138.144
55847;-199.290.885;-439.325.143
56201;-199.088.958;-43.914.647
56234;-199.594.139;-439.709.214
56556;-199.237.657;-439.369.812
56563;-199.432.796;-439.684.262
56897;-198.743.441;-439.261.621
56258;-198.436.604;-439.589.782
56265;-199.078.435;-439.584.295
56276;-199.054.018;-439.860.065
55573;-199.435.634;-43.925.382
55935;-199.789.632;-440.551.118
56657;-199.162.948;-439.182.816
56660;-198.711.733;-43.980.309
56359;-199.330.878;-439.509.292
56715;-199.198.038;-439.410.821
56719;-199.435.392;-439.496.401
56038;-199.486.302;-439.343.301
55708;-199.138.384;-439.662.305
55718;-198.447.038;-440.025.987
56744;-19.921.674;-439.441.773
56748;-199.186.027;-439.453.931
60039;-198.460.286;-439.765.992
60041;-198.691.197;-439.281.169
60054;-199.441.832;-439.838.821
60056;-199.160.485;-439.433.801
60061;-19.936.467;-43.975.442
60067;-199.042.516;-439.323.855
60370;-199.295.468;-439.334.464
60373;-199.221.403;-439.438.825
59736;-198.962.505;-4.390.653
59738;-198.904.765;-440.135.417
60077;-199.500.233;-439.270.906
60390;-199.240.145;-439.674.524
60778;-199.131.077;-439.393.344
60100;-199.469.299;-439.857.617
60110;-199.342.903;-439.359.366
59792;-199.180.268;-439.755.744
60913;-198.765.417;-43.931.516
59798;-19.980.685;-440.128.009
59807;-199.184.402;-439.412.152
59812;-19.924.622;-43.937.362
59818;-198.982.861;-440.135.905
60466;-199.160.485;-439.433.801
60219;-198.882.533;-439.265.511
59890;-199.214.244;-439.398.755
59895;-198.907.765;-439.359.039
60236;-198.706.234;-440.014.761
60530;-199.216.954;-439.458.662
59912;-199.225.815;-439.430.243
60554;-199.846.024;-440.094.293
59933;-198.915.056;-440.108.807
59951;-19.916.232;-439.423.878
59953;-199.164.141;-439.443.398
59964;-199.225.815;-439.430.243
59965;-199.225.815;-439.430.243
59967;-199.489.897;-439.322.579
59968;-199.489.897;-439.322.579
59969;-199.473.302;-439.544.083
60288;-199.255.829;-439.527.897
60290;-199.225.815;-439.430.243
60743;-197.995.836;-439.839.528
60317;-198.317.919;-439.768.669
59655;-199.225.815;-439.430.243
59999;-199.152.382;-439.347.817
60348;-198.182.833;-439.854.839
59683;-199.267.616;-439.618.748
60017;-199.387.179;-439.412.853
59475;-199.241.951;-439.294.103
59476;-199.247.003;-439.355.033
59478;-198.630.917;-439.597.997
59479;-198.630.917;-439.597.997
59486;-198.962.505;-4.390.653
58490;-199.198.038;-439.410.821
59523;-199.159.767;-439.272.245
58506;-199.400.382;-439.178.023
59217;-199.233.531;-43.939.773
59549;-199.214.244;-439.398.755
59230;-199.196.406;-439.315.824
59242;-199.403.611;-439.200.245
59244;-19.940.924;-439.171.593
59595;-199.220.472;-439.476.699
58553;-199.328.458;-439.464.671
58554;-199.373.995;-439.396.604
58915;-199.352.484;-439.410.098
59637;-19.916.232;-439.423.878
59577;-199.131.095;-438.983.513
58607;-199.214.244;-439.398.755
58957;-198.982.601;-439.721.547
58966;-199.441.832;-439.838.821
58624;-199.184.402;-439.412.152
58261;-199.180.268;-439.755.744
58266;-199.043.845;-439.503.003
58637;-1.989.901;-439.310.643
58644;-199.330.097;-439.545.872
59030;-199.165.773;-439.081.158
58689;-19.916.232;-439.423.878
58322;-199.469.112;-43.921.493
59116;-199.233.876;-439.211.577
59441;-198.962.505;-4.390.653
59443;-199.198.038;-439.410.821
59446;-199.225.815;-439.430.243
58766;-199.221.403;-439.438.825
59117;-199.298.122;-439.468.091
59458;-199.339.732;-439.484.406
58796;-199.458.689;-439.287.526
62298;-199.718.624;-439.951.118
62621;-199.677.269;-439.786.889
62934;-19.799.261;-439.557.864
63254;-198.982.585;-43.958.991
62342;-198.841.625;-439.367.251
62987;-199.294.049;-439.754.197
63432;-197.953.497;-439.868.297
62376;-198.926.606;-43.924.606
62377;-198.926.606;-43.924.606
62397;-199.334.519;-440.142.907
62749;-199.391.832;-439.410.763
62750;-199.458.746;-439.186.542
63433;-198.246.878;-439.510.109
62428;-19.802.365;-439.850.728
62446;-199.842.779;-440.529.972
63076;-19.897.581;-439.573.627
63496;-19.908.061;-440.206.008
63455;-199.038.555;-439.023.643
63460;-199.102.349;-439.396.584
62822;-199.165.847;-438.936.074
62516;-199.290.251;-43.979.771
62847;-199.142.953;-439.886.957
62547;-199.515.822;-439.278.373
63322;-198.897.281;-440.110.118
62569;-199.212.188;-4.387.828
62272;-199.377.947;-439.258.345
62277;-198.152.539;-439.696.626
62597;-198.528.946;-438.944.092
61454;-198.612.876;-439.362.088
61776;-199.113.359;-439.208.918
61471;-198.725.355;-440.098.436
62129;-199.476.546;-439.891.699
61840;-199.983.722;-4.402.238
61186;-199.581.626;-439.570.934
61885;-198.820.558;-439.508.109
62161;-198.883.205;-439.571.743
62210;-198.752.679;-439.136.426
61606;-199.164.141;-439.443.398
61923;-199.404.033;-439.311.077
61263;-199.945.782;-440.464.278
61272;-199.264.845;-439.245.162
61634;-199.148.029;-439.230.373
60985;-198.027.128;-439.798.377
61667;-198.094.611;-439.804.162
61333;-199.135.199;-439.854.158
62012;-199.298.142;-439.482.856
62015;-198.804.557;-439.188.743
61699;-199.137.888;-43.939.243
61366;-199.016.216;-43.901.457
62054;-198.288.016;-439.322.124
62069;-198.209.408;-439.473.867
62073;-199.290.721;-43.952.374
61410;-199.382.457;-439.384.554
65194;-19.944.791;-439.732.374
65201;-199.996.503;-440.090.259
65505;-199.115.353;-439.378.451
65511;-199.250.301;-4.393.764
65833;-199.602.802;-439.570.231
65537;-198.427.636;-439.507.268
64914;-198.110.522;-439.836.709
64924;-198.766.013;-43.958.157
65926;-199.214.244;-439.398.755
65936;-200.032.514;-44.004.137
64939;-198.394.354;-439.318.351
64953;-199.137.146;-439.289.182
65269;-198.660.868;-439.036.708
65276;-19.901.347;-438.880.377
64978;-198.529.476;-439.599.784
65294;-199.880.607;-440.425.151
65297;-199.306.128;-43.966.725
65325;-199.072.087;-438.928.862
65634;-199.083.269;-439.145.881
65643;-198.976.264;-440.137.558
65333;-19.902.503;-440.153.004
65647;-199.963.441;-43.992.898
65034;-199.670.814;-439.616.132
65367;-19.901.162;-438.932.965
65376;-198.334.652;-439.578.483
65699;-198.392.577;-439.843.226
65705;-199.606.208;-439.997.375
65396;-199.049.541;-439.370.273
65404;-199.258.261;-439.974.802
65722;-198.400.936;-439.776.251
65856;-198.831.864;-439.321.468
65087;-199.013.002;-438.873.601
65881;-19.924.344;-439.592.689
65884;-198.431.885;-439.565.294
65885;-199.393.507;-439.379.486
